season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,soil_moisture,temperature,humidity,rain_probability,time_of_day,soil_ec
0.0,0.0,0.0,1.0,922.0,17.6,66.0,0.12,11.0,3.15
1.0,0.0,0.0,0.0,611.0,28.0,86.0,0.97,4.0,1.98
0.0,0.0,0.0,1.0,396.0,12.2,70.0,0.07,5.0,2.51
0.0,1.0,0.0,0.0,348.0,25.5,82.0,0.12,6.0,1.78
1.0,0.0,0.0,0.0,850.0,26.9,96.0,0.58,14.0,1.0
0.0,0.0,0.0,1.0,782.0,12.1,77.0,0.1,12.0,1.26
1.0,0.0,0.0,0.0,760.0,25.5,91.0,0.91,16.0,1.68
0.0,1.0,0.0,0.0,693.0,18.0,73.0,0.19,11.0,1.76
0.0,0.0,1.0,0.0,773.0,27.5,62.0,0.45,7.0,1.72
1.0,0.0,0.0,0.0,257.0,24.9,98.0,0.68,0.0,2.63
1.0,0.0,0.0,0.0,652.0,28.6,92.0,0.83,18.0,2.3
1.0,0.0,0.0,0.0,352.0,22.5,98.0,0.69,8.0,1.29
0.0,1.0,0.0,0.0,650.0,25.5,80.0,0.25,13.0,1.74
1.0,0.0,0.0,0.0,413.0,28.3,93.0,0.95,18.0,1.35
0.0,0.0,0.0,1.0,621.0,20.9,75.0,0.14,21.0,2.83
1.0,0.0,0.0,0.0,372.0,23.3,88.0,0.77,8.0,1.28
1.0,0.0,0.0,0.0,786.0,23.7,94.0,0.72,23.0,2.85
1.0,0.0,0.0,0.0,811.0,23.0,95.0,0.83,10.0,1.51
1.0,0.0,0.0,0.0,437.0,27.7,92.0,0.97,13.0,1.84
1.0,0.0,0.0,0.0,818.0,23.3,98.0,0.56,0.0,1.89
0.0,0.0,0.0,1.0,492.0,12.3,72.0,0.14,6.0,2.03
0.0,0.0,1.0,0.0,632.0,31.7,71.0,0.32,19.0,2.82
0.0,1.0,0.0,0.0,713.0,21.2,70.0,0.19,12.0,2.13
0.0,1.0,0.0,0.0,520.0,20.1,81.0,0.4,18.0,2.45
1.0,0.0,0.0,0.0,632.0,29.1,88.0,0.96,18.0,1.67
1.0,0.0,0.0,0.0,676.0,25.1,95.0,0.67,1.0,1.53
1.0,0.0,0.0,0.0,799.0,29.5,98.0,0.9,17.0,2.42
0.0,0.0,1.0,0.0,399.0,29.1,68.0,0.5,13.0,1.09
0.0,0.0,1.0,0.0,888.0,29.4,82.0,0.32,22.0,1.03
0.0,1.0,0.0,0.0,298.0,27.2,83.0,0.18,7.0,1.18
0.0,1.0,0.0,0.0,480.0,24.5,72.0,0.21,6.0,2.02
1.0,0.0,0.0,0.0,807.0,25.1,92.0,0.5,0.0,2.18
0.0,0.0,1.0,0.0,629.0,27.0,73.0,0.11,1.0,1.5
1.0,0.0,0.0,0.0,904.0,25.4,92.0,0.94,15.0,1.72
1.0,0.0,0.0,0.0,933.0,23.9,90.0,0.56,20.0,2.2
0.0,0.0,0.0,1.0,568.0,21.0,75.0,0.01,2.0,1.31
1.0,0.0,0.0,0.0,601.0,29.5,85.0,0.51,17.0,1.71
0.0,1.0,0.0,0.0,770.0,18.8,84.0,0.1,22.0,0.89
1.0,0.0,0.0,0.0,752.0,24.2,91.0,0.62,13.0,2.63
0.0,0.0,0.0,1.0,782.0,19.0,74.0,0.07,8.0,1.51
0.0,0.0,1.0,0.0,946.0,30.2,64.0,0.52,4.0,1.43
0.0,0.0,0.0,1.0,636.0,12.3,78.0,0.01,21.0,1.74
1.0,0.0,0.0,0.0,271.0,23.4,88.0,0.57,4.0,1.74
1.0,0.0,0.0,0.0,815.0,23.7,92.0,0.94,9.0,2.0
0.0,0.0,1.0,0.0,456.0,28.6,61.0,0.59,0.0,0.95
1.0,0.0,0.0,0.0,402.0,27.9,93.0,0.74,16.0,2.22
1.0,0.0,0.0,0.0,862.0,23.2,93.0,0.65,18.0,1.74
0.0,1.0,0.0,0.0,516.0,18.5,75.0,0.29,14.0,2.44
1.0,0.0,0.0,0.0,587.0,27.6,97.0,0.82,15.0,2.54
1.0,0.0,0.0,0.0,584.0,26.5,92.0,0.93,1.0,0.85
0.0,0.0,1.0,0.0,639.0,30.3,75.0,0.5,16.0,2.17
1.0,0.0,0.0,0.0,322.0,27.1,85.0,0.98,7.0,1.15
0.0,0.0,1.0,0.0,652.0,32.1,72.0,0.58,11.0,1.32
1.0,0.0,0.0,0.0,283.0,30.0,90.0,0.7,5.0,1.37
1.0,0.0,0.0,0.0,862.0,28.5,85.0,0.66,2.0,2.06
0.0,1.0,0.0,0.0,841.0,19.1,72.0,0.13,12.0,1.7
0.0,0.0,1.0,0.0,377.0,25.1,60.0,0.21,8.0,1.35
0.0,1.0,0.0,0.0,286.0,18.4,82.0,0.23,19.0,1.23
0.0,0.0,1.0,0.0,617.0,29.8,80.0,0.1,11.0,0.88
1.0,0.0,0.0,0.0,861.0,29.1,93.0,0.82,22.0,1.4
1.0,0.0,0.0,0.0,659.0,24.7,87.0,0.7,14.0,1.2
1.0,0.0,0.0,0.0,452.0,24.2,94.0,0.65,10.0,0.96
0.0,0.0,1.0,0.0,865.0,25.6,66.0,0.48,13.0,3.04
0.0,0.0,0.0,1.0,537.0,20.8,79.0,0.13,0.0,3.04
1.0,0.0,0.0,0.0,687.0,26.9,91.0,0.98,13.0,1.62
0.0,0.0,1.0,0.0,539.0,30.5,65.0,0.29,9.0,1.04
1.0,0.0,0.0,0.0,559.0,29.7,96.0,0.68,9.0,2.58
0.0,0.0,0.0,1.0,456.0,13.5,73.0,0.09,6.0,1.78
0.0,0.0,1.0,0.0,377.0,27.8,64.0,0.24,12.0,2.19
0.0,0.0,1.0,0.0,922.0,32.4,60.0,0.37,12.0,1.0
0.0,0.0,0.0,1.0,442.0,14.5,71.0,0.04,15.0,1.65
0.0,0.0,0.0,1.0,602.0,21.2,75.0,0.08,2.0,2.51
1.0,0.0,0.0,0.0,824.0,22.7,85.0,0.77,12.0,2.02
0.0,0.0,1.0,0.0,343.0,26.5,77.0,0.56,23.0,2.45
1.0,0.0,0.0,0.0,487.0,29.8,97.0,0.65,3.0,2.66
0.0,0.0,0.0,1.0,408.0,13.5,70.0,0.02,15.0,1.59
0.0,0.0,0.0,1.0,564.0,12.2,77.0,0.12,16.0,1.78
0.0,1.0,0.0,0.0,903.0,27.9,82.0,0.36,10.0,2.2
1.0,0.0,0.0,0.0,690.0,28.4,96.0,0.5,19.0,3.28
0.0,0.0,1.0,0.0,435.0,29.7,68.0,0.41,15.0,1.49
0.0,0.0,1.0,0.0,350.0,25.7,85.0,0.12,16.0,2.38
1.0,0.0,0.0,0.0,750.0,27.6,91.0,0.84,4.0,1.85
1.0,0.0,0.0,0.0,297.0,28.6,85.0,0.9,18.0,1.49
0.0,0.0,0.0,1.0,441.0,14.2,77.0,0.06,7.0,1.94
1.0,0.0,0.0,0.0,468.0,29.1,89.0,0.91,13.0,1.86
1.0,0.0,0.0,0.0,658.0,27.0,88.0,0.92,6.0,1.24
0.0,1.0,0.0,0.0,449.0,26.0,70.0,0.15,12.0,2.11
0.0,0.0,0.0,1.0,902.0,19.4,74.0,0.12,12.0,1.83
0.0,0.0,1.0,0.0,596.0,25.2,79.0,0.37,12.0,1.36
0.0,0.0,0.0,1.0,824.0,14.7,66.0,0.05,18.0,3.31
1.0,0.0,0.0,0.0,300.0,25.4,95.0,0.88,3.0,2.56
0.0,0.0,1.0,0.0,546.0,27.9,72.0,0.44,8.0,1.44
1.0,0.0,0.0,0.0,504.0,22.3,88.0,0.97,11.0,1.18
0.0,1.0,0.0,0.0,738.0,26.3,72.0,0.19,1.0,1.67
0.0,0.0,1.0,0.0,580.0,32.4,61.0,0.13,0.0,2.69
0.0,0.0,0.0,1.0,935.0,14.9,73.0,0.04,18.0,1.44
0.0,0.0,1.0,0.0,351.0,29.7,75.0,0.15,5.0,1.84
0.0,0.0,0.0,1.0,266.0,18.8,71.0,0.05,22.0,1.97
1.0,0.0,0.0,0.0,283.0,29.2,85.0,0.76,22.0,1.73
0.0,0.0,1.0,0.0,417.0,29.4,80.0,0.25,23.0,1.52
0.0,0.0,1.0,0.0,848.0,26.6,67.0,0.47,21.0,2.05
1.0,0.0,0.0,0.0,579.0,26.4,98.0,0.87,4.0,2.76
0.0,1.0,0.0,0.0,329.0,18.5,72.0,0.35,14.0,1.93
0.0,0.0,0.0,1.0,790.0,15.8,77.0,0.06,12.0,1.4
0.0,0.0,0.0,1.0,846.0,17.8,79.0,0.06,22.0,1.51
0.0,0.0,1.0,0.0,438.0,28.8,77.0,0.24,16.0,3.21
0.0,0.0,1.0,0.0,673.0,32.5,80.0,0.53,5.0,1.67
1.0,0.0,0.0,0.0,558.0,24.4,86.0,0.81,23.0,1.77
1.0,0.0,0.0,0.0,626.0,22.3,95.0,0.87,18.0,1.15
0.0,0.0,0.0,1.0,250.0,16.3,67.0,0.13,22.0,1.95
0.0,0.0,0.0,1.0,751.0,12.9,66.0,0.14,20.0,1.35
0.0,1.0,0.0,0.0,490.0,19.6,70.0,0.17,20.0,1.18
1.0,0.0,0.0,0.0,817.0,23.2,91.0,0.62,18.0,2.32
0.0,0.0,0.0,1.0,893.0,15.6,67.0,0.08,16.0,0.94
0.0,0.0,0.0,1.0,908.0,13.3,69.0,0.09,7.0,0.76
1.0,0.0,0.0,0.0,566.0,23.3,98.0,0.74,4.0,2.63
0.0,1.0,0.0,0.0,364.0,20.2,75.0,0.24,10.0,2.55
0.0,1.0,0.0,0.0,557.0,19.1,82.0,0.29,11.0,1.04
0.0,0.0,0.0,1.0,465.0,12.7,80.0,0.09,6.0,1.39
1.0,0.0,0.0,0.0,459.0,24.0,95.0,0.65,16.0,1.56
1.0,0.0,0.0,0.0,820.0,25.0,88.0,0.55,7.0,2.33
0.0,0.0,1.0,0.0,773.0,25.3,66.0,0.36,12.0,0.86
0.0,0.0,0.0,1.0,474.0,18.1,80.0,0.06,4.0,1.08
0.0,0.0,0.0,1.0,828.0,12.2,69.0,0.11,6.0,0.86
0.0,1.0,0.0,0.0,749.0,19.0,84.0,0.3,8.0,1.54
0.0,1.0,0.0,0.0,899.0,20.4,76.0,0.37,12.0,1.27
0.0,1.0,0.0,0.0,874.0,19.1,81.0,0.4,2.0,1.21
0.0,0.0,1.0,0.0,601.0,29.9,79.0,0.45,15.0,0.97
1.0,0.0,0.0,0.0,661.0,26.1,89.0,0.53,22.0,2.64
0.0,0.0,1.0,0.0,364.0,27.8,77.0,0.12,3.0,2.99
1.0,0.0,0.0,0.0,394.0,26.3,87.0,0.66,13.0,1.67
1.0,0.0,0.0,0.0,926.0,23.5,90.0,0.72,19.0,1.21
1.0,0.0,0.0,0.0,565.0,25.7,96.0,0.61,7.0,2.93
1.0,0.0,0.0,0.0,368.0,27.6,98.0,0.96,10.0,1.6
0.0,0.0,0.0,1.0,621.0,12.2,76.0,0.11,13.0,1.3
0.0,1.0,0.0,0.0,579.0,23.1,70.0,0.17,11.0,0.88
1.0,0.0,0.0,0.0,929.0,23.2,98.0,0.89,2.0,1.52
0.0,0.0,1.0,0.0,490.0,27.1,72.0,0.11,17.0,1.24
1.0,0.0,0.0,0.0,741.0,24.6,92.0,0.92,13.0,1.49
0.0,1.0,0.0,0.0,797.0,18.6,80.0,0.12,13.0,1.86
1.0,0.0,0.0,0.0,489.0,24.2,86.0,0.81,4.0,1.12
1.0,0.0,0.0,0.0,474.0,26.6,91.0,0.66,11.0,2.3
1.0,0.0,0.0,0.0,393.0,25.7,93.0,0.65,8.0,2.31
0.0,1.0,0.0,0.0,396.0,23.7,71.0,0.21,5.0,2.52
1.0,0.0,0.0,0.0,327.0,28.5,90.0,0.63,13.0,1.12
1.0,0.0,0.0,0.0,830.0,22.1,95.0,0.94,9.0,2.18
0.0,0.0,1.0,0.0,759.0,31.6,77.0,0.24,10.0,1.39
1.0,0.0,0.0,0.0,283.0,23.4,91.0,0.69,16.0,0.89
1.0,0.0,0.0,0.0,535.0,24.0,93.0,0.99,0.0,2.24
0.0,0.0,0.0,1.0,720.0,16.0,74.0,0.15,15.0,2.0
0.0,0.0,0.0,1.0,406.0,21.6,76.0,0.12,1.0,1.0
0.0,1.0,0.0,0.0,449.0,21.2,81.0,0.11,18.0,1.65
0.0,0.0,1.0,0.0,679.0,31.3,69.0,0.23,17.0,2.05
0.0,0.0,0.0,1.0,828.0,18.4,75.0,0.02,23.0,1.77
1.0,0.0,0.0,0.0,873.0,26.4,95.0,0.8,10.0,2.02
1.0,0.0,0.0,0.0,395.0,29.8,86.0,0.77,22.0,2.88
0.0,1.0,0.0,0.0,614.0,20.3,73.0,0.14,4.0,1.9
1.0,0.0,0.0,0.0,637.0,29.1,85.0,0.88,14.0,1.02
0.0,1.0,0.0,0.0,916.0,26.7,79.0,0.28,2.0,2.45
0.0,1.0,0.0,0.0,801.0,27.0,76.0,0.2,2.0,1.43
0.0,0.0,0.0,1.0,531.0,20.5,66.0,0.01,20.0,1.79
1.0,0.0,0.0,0.0,610.0,28.3,86.0,0.78,14.0,2.01
1.0,0.0,0.0,0.0,912.0,27.5,96.0,0.7,0.0,1.99
0.0,0.0,1.0,0.0,910.0,26.2,73.0,0.45,22.0,1.79
0.0,1.0,0.0,0.0,817.0,20.7,79.0,0.27,1.0,1.98
0.0,0.0,1.0,0.0,930.0,30.0,74.0,0.12,22.0,2.25
0.0,0.0,1.0,0.0,788.0,25.6,64.0,0.55,4.0,1.14
1.0,0.0,0.0,0.0,772.0,27.1,86.0,0.76,3.0,1.11
0.0,0.0,1.0,0.0,710.0,29.7,60.0,0.33,20.0,2.48
1.0,0.0,0.0,0.0,309.0,25.3,98.0,0.97,20.0,1.49
0.0,0.0,0.0,1.0,735.0,19.7,73.0,0.06,13.0,1.6
1.0,0.0,0.0,0.0,288.0,26.7,87.0,0.95,6.0,1.64
0.0,1.0,0.0,0.0,518.0,19.0,74.0,0.19,0.0,2.59
1.0,0.0,0.0,0.0,882.0,22.7,98.0,0.98,6.0,1.88
1.0,0.0,0.0,0.0,919.0,29.7,88.0,0.88,23.0,1.39
0.0,0.0,0.0,1.0,480.0,13.3,69.0,0.13,3.0,1.62
0.0,1.0,0.0,0.0,818.0,18.9,83.0,0.29,5.0,1.18
1.0,0.0,0.0,0.0,288.0,22.8,93.0,0.82,4.0,1.16
1.0,0.0,0.0,0.0,889.0,28.0,90.0,0.94,9.0,1.84
1.0,0.0,0.0,0.0,884.0,26.1,95.0,0.97,9.0,1.38
0.0,1.0,0.0,0.0,528.0,27.4,78.0,0.25,21.0,1.5
0.0,0.0,0.0,1.0,807.0,18.3,74.0,0.02,12.0,1.94
1.0,0.0,0.0,0.0,495.0,27.5,94.0,0.76,3.0,1.4
1.0,0.0,0.0,0.0,519.0,28.3,90.0,0.54,14.0,1.87
1.0,0.0,0.0,0.0,854.0,24.4,88.0,0.67,3.0,1.17
1.0,0.0,0.0,0.0,387.0,29.5,95.0,0.74,21.0,1.69
0.0,1.0,0.0,0.0,722.0,21.5,79.0,0.17,22.0,2.47
0.0,0.0,1.0,0.0,829.0,28.3,78.0,0.36,14.0,1.61
0.0,0.0,1.0,0.0,355.0,30.4,75.0,0.31,13.0,1.72
0.0,1.0,0.0,0.0,655.0,19.6,72.0,0.16,15.0,1.98
0.0,1.0,0.0,0.0,787.0,27.5,85.0,0.13,12.0,2.8
0.0,0.0,0.0,1.0,465.0,19.7,79.0,0.01,23.0,2.79
0.0,0.0,1.0,0.0,383.0,27.9,71.0,0.43,6.0,1.11
1.0,0.0,0.0,0.0,394.0,26.8,85.0,0.76,23.0,2.62
1.0,0.0,0.0,0.0,407.0,29.7,90.0,0.79,15.0,1.05
1.0,0.0,0.0,0.0,941.0,25.2,96.0,0.73,1.0,1.87
0.0,1.0,0.0,0.0,250.0,25.6,82.0,0.27,17.0,2.2
0.0,0.0,1.0,0.0,263.0,27.6,80.0,0.31,1.0,1.69
1.0,0.0,0.0,0.0,345.0,29.6,88.0,0.79,19.0,1.81
0.0,0.0,1.0,0.0,490.0,31.8,72.0,0.27,13.0,1.75
0.0,0.0,1.0,0.0,331.0,30.7,66.0,0.43,11.0,2.18
0.0,0.0,1.0,0.0,334.0,30.1,61.0,0.36,12.0,2.05
0.0,0.0,0.0,1.0,712.0,17.6,72.0,0.11,3.0,1.55
0.0,1.0,0.0,0.0,636.0,25.9,77.0,0.11,12.0,2.01
0.0,0.0,1.0,0.0,668.0,26.7,75.0,0.37,9.0,1.38
0.0,1.0,0.0,0.0,477.0,26.4,72.0,0.26,19.0,3.46
0.0,1.0,0.0,0.0,385.0,18.7,75.0,0.29,6.0,2.24
1.0,0.0,0.0,0.0,468.0,22.6,91.0,0.56,9.0,1.06
0.0,0.0,0.0,1.0,656.0,19.1,73.0,0.01,5.0,1.18
1.0,0.0,0.0,0.0,484.0,28.7,92.0,0.94,11.0,1.41
0.0,0.0,1.0,0.0,851.0,29.6,68.0,0.11,21.0,1.73
0.0,1.0,0.0,0.0,933.0,26.4,78.0,0.16,1.0,2.36
1.0,0.0,0.0,0.0,925.0,26.4,92.0,0.86,9.0,2.01
1.0,0.0,0.0,0.0,738.0,25.0,90.0,0.56,11.0,1.58
0.0,0.0,0.0,1.0,713.0,12.2,70.0,0.05,11.0,0.95
0.0,1.0,0.0,0.0,346.0,19.6,70.0,0.22,13.0,1.17
0.0,1.0,0.0,0.0,801.0,24.4,74.0,0.24,15.0,1.6
1.0,0.0,0.0,0.0,465.0,28.9,86.0,0.72,21.0,2.91
1.0,0.0,0.0,0.0,774.0,28.3,92.0,0.63,23.0,1.18
0.0,0.0,0.0,1.0,455.0,21.3,68.0,0.05,6.0,3.03
0.0,0.0,1.0,0.0,367.0,28.8,84.0,0.11,23.0,2.28
1.0,0.0,0.0,0.0,269.0,27.0,86.0,0.7,23.0,1.85
1.0,0.0,0.0,0.0,410.0,28.8,96.0,0.96,12.0,2.65
1.0,0.0,0.0,0.0,510.0,25.5,94.0,0.62,7.0,2.48
1.0,0.0,0.0,0.0,627.0,22.5,85.0,0.85,8.0,0.73
0.0,0.0,1.0,0.0,782.0,26.9,74.0,0.26,10.0,2.53
0.0,0.0,0.0,1.0,848.0,16.4,78.0,0.03,17.0,2.36
0.0,1.0,0.0,0.0,792.0,18.7,77.0,0.29,4.0,1.56
0.0,1.0,0.0,0.0,274.0,19.8,73.0,0.18,4.0,2.41
1.0,0.0,0.0,0.0,928.0,23.5,85.0,0.75,8.0,1.84
1.0,0.0,0.0,0.0,861.0,26.2,90.0,0.66,5.0,1.69
0.0,0.0,0.0,1.0,318.0,12.9,65.0,0.13,22.0,2.85
0.0,0.0,1.0,0.0,791.0,31.7,65.0,0.6,6.0,2.09
0.0,0.0,0.0,1.0,280.0,16.0,69.0,0.15,5.0,1.93
0.0,1.0,0.0,0.0,251.0,22.7,70.0,0.13,1.0,1.39
0.0,1.0,0.0,0.0,826.0,21.1,77.0,0.21,4.0,1.99
0.0,0.0,0.0,1.0,592.0,13.2,72.0,0.03,10.0,1.34
1.0,0.0,0.0,0.0,486.0,28.1,86.0,0.73,10.0,2.43
0.0,0.0,0.0,1.0,680.0,21.3,69.0,0.04,6.0,2.09
1.0,0.0,0.0,0.0,639.0,22.8,88.0,0.91,18.0,1.33
0.0,0.0,0.0,1.0,880.0,12.9,71.0,0.09,10.0,1.41
1.0,0.0,0.0,0.0,652.0,28.1,88.0,0.89,17.0,1.48
0.0,1.0,0.0,0.0,824.0,23.1,76.0,0.38,14.0,3.25
1.0,0.0,0.0,0.0,287.0,27.4,92.0,0.82,17.0,1.45
1.0,0.0,0.0,0.0,856.0,29.3,95.0,0.74,22.0,1.32
0.0,1.0,0.0,0.0,500.0,19.5,84.0,0.24,9.0,1.25
1.0,0.0,0.0,0.0,828.0,29.0,85.0,0.55,6.0,2.11
1.0,0.0,0.0,0.0,626.0,24.7,87.0,0.97,14.0,1.62
0.0,1.0,0.0,0.0,791.0,19.2,73.0,0.2,4.0,1.14
0.0,0.0,0.0,1.0,517.0,12.9,70.0,0.02,18.0,1.35
1.0,0.0,0.0,0.0,609.0,29.5,88.0,0.92,15.0,2.6
1.0,0.0,0.0,0.0,317.0,29.3,91.0,0.66,10.0,1.55
0.0,0.0,0.0,1.0,870.0,12.1,71.0,0.15,15.0,2.61
0.0,1.0,0.0,0.0,571.0,26.6,85.0,0.36,1.0,1.09
0.0,0.0,0.0,1.0,595.0,20.9,74.0,0.03,4.0,1.89
0.0,0.0,1.0,0.0,837.0,25.5,66.0,0.32,0.0,2.22
0.0,0.0,0.0,1.0,552.0,19.0,65.0,0.08,11.0,2.48
0.0,1.0,0.0,0.0,317.0,25.3,73.0,0.24,8.0,1.45
1.0,0.0,0.0,0.0,640.0,22.6,91.0,0.6,14.0,1.74
1.0,0.0,0.0,0.0,915.0,22.1,87.0,0.88,12.0,1.75
0.0,1.0,0.0,0.0,680.0,18.1,75.0,0.17,13.0,1.62
1.0,0.0,0.0,0.0,926.0,27.1,97.0,0.64,11.0,1.65
1.0,0.0,0.0,0.0,913.0,22.0,88.0,0.62,10.0,1.37
0.0,1.0,0.0,0.0,319.0,22.3,70.0,0.16,1.0,1.61
1.0,0.0,0.0,0.0,943.0,29.6,88.0,0.6,12.0,1.81
0.0,1.0,0.0,0.0,833.0,18.8,81.0,0.17,21.0,2.2
1.0,0.0,0.0,0.0,697.0,29.5,90.0,0.56,18.0,0.92
0.0,0.0,0.0,1.0,858.0,19.6,68.0,0.06,12.0,1.97
1.0,0.0,0.0,0.0,468.0,27.3,90.0,0.98,21.0,2.73
1.0,0.0,0.0,0.0,521.0,25.6,95.0,0.73,8.0,1.5
0.0,0.0,1.0,0.0,499.0,25.1,79.0,0.49,11.0,1.24
1.0,0.0,0.0,0.0,865.0,22.7,90.0,0.68,19.0,1.67
1.0,0.0,0.0,0.0,631.0,26.4,90.0,0.93,8.0,2.41
1.0,0.0,0.0,0.0,904.0,27.8,85.0,0.7,0.0,1.24
0.0,0.0,0.0,1.0,635.0,13.7,77.0,0.02,20.0,1.36
0.0,0.0,0.0,1.0,285.0,16.9,74.0,0.1,10.0,2.03
0.0,1.0,0.0,0.0,917.0,19.1,80.0,0.16,12.0,2.83
0.0,0.0,0.0,1.0,603.0,16.1,80.0,0.07,6.0,2.38
0.0,1.0,0.0,0.0,784.0,21.2,78.0,0.22,15.0,1.81
0.0,1.0,0.0,0.0,296.0,20.9,70.0,0.32,20.0,1.34
0.0,1.0,0.0,0.0,811.0,21.1,78.0,0.2,21.0,2.96
1.0,0.0,0.0,0.0,751.0,24.3,89.0,0.51,1.0,1.49
1.0,0.0,0.0,0.0,341.0,22.3,98.0,0.67,5.0,1.87
0.0,1.0,0.0,0.0,884.0,20.8,82.0,0.19,3.0,2.83
0.0,0.0,1.0,0.0,357.0,27.6,81.0,0.57,4.0,1.66
0.0,1.0,0.0,0.0,784.0,22.8,75.0,0.21,15.0,2.06
0.0,0.0,0.0,1.0,758.0,21.7,76.0,0.08,18.0,2.09
0.0,1.0,0.0,0.0,278.0,18.2,77.0,0.39,5.0,2.39
0.0,0.0,1.0,0.0,467.0,32.1,62.0,0.49,18.0,1.83
1.0,0.0,0.0,0.0,847.0,22.5,95.0,0.72,12.0,1.61
0.0,0.0,0.0,1.0,906.0,17.4,79.0,0.09,16.0,1.2
1.0,0.0,0.0,0.0,520.0,28.0,96.0,0.68,22.0,2.13
1.0,0.0,0.0,0.0,627.0,29.2,90.0,0.54,10.0,1.77
1.0,0.0,0.0,0.0,296.0,26.8,93.0,0.69,16.0,2.03
0.0,1.0,0.0,0.0,826.0,27.9,84.0,0.19,19.0,2.6
1.0,0.0,0.0,0.0,326.0,26.3,98.0,0.6,10.0,0.98
1.0,0.0,0.0,0.0,692.0,24.8,96.0,0.86,6.0,2.16
1.0,0.0,0.0,0.0,574.0,28.7,97.0,0.81,19.0,1.65
0.0,0.0,0.0,1.0,599.0,12.2,71.0,0.01,1.0,1.52
1.0,0.0,0.0,0.0,308.0,22.6,96.0,0.65,10.0,1.27
1.0,0.0,0.0,0.0,814.0,22.7,92.0,0.94,4.0,1.37
1.0,0.0,0.0,0.0,625.0,24.7,87.0,0.88,20.0,2.63
0.0,0.0,1.0,0.0,255.0,32.0,75.0,0.21,13.0,1.99
0.0,1.0,0.0,0.0,279.0,27.1,83.0,0.36,17.0,2.82
0.0,0.0,1.0,0.0,737.0,26.8,82.0,0.12,19.0,1.48
1.0,0.0,0.0,0.0,301.0,28.8,96.0,0.8,7.0,1.99
0.0,1.0,0.0,0.0,661.0,25.7,74.0,0.12,21.0,2.88
0.0,0.0,0.0,1.0,588.0,18.6,74.0,0.01,18.0,1.86
0.0,0.0,0.0,1.0,303.0,18.5,72.0,0.0,0.0,2.39
0.0,1.0,0.0,0.0,695.0,23.5,81.0,0.28,13.0,1.25
1.0,0.0,0.0,0.0,683.0,26.3,94.0,0.73,18.0,2.15
0.0,0.0,1.0,0.0,696.0,32.3,72.0,0.58,20.0,2.0
0.0,0.0,0.0,1.0,935.0,14.3,72.0,0.08,1.0,2.94
1.0,0.0,0.0,0.0,367.0,29.0,85.0,0.66,9.0,1.71
1.0,0.0,0.0,0.0,931.0,24.4,94.0,0.83,7.0,2.07
1.0,0.0,0.0,0.0,350.0,23.3,96.0,0.73,10.0,1.02
0.0,0.0,1.0,0.0,803.0,28.4,61.0,0.56,15.0,1.16
0.0,0.0,1.0,0.0,407.0,31.7,83.0,0.3,14.0,2.22
0.0,0.0,1.0,0.0,908.0,26.4,66.0,0.18,5.0,1.19
1.0,0.0,0.0,0.0,289.0,24.9,94.0,0.63,17.0,2.14
1.0,0.0,0.0,0.0,696.0,23.5,93.0,0.83,6.0,1.64
0.0,0.0,0.0,1.0,808.0,21.8,65.0,0.09,2.0,1.78
0.0,0.0,1.0,0.0,410.0,25.4,71.0,0.45,21.0,1.39
0.0,0.0,1.0,0.0,572.0,26.0,82.0,0.37,12.0,2.13
0.0,0.0,0.0,1.0,868.0,16.6,80.0,0.09,19.0,1.23
1.0,0.0,0.0,0.0,516.0,24.4,92.0,0.84,9.0,3.03
0.0,1.0,0.0,0.0,532.0,27.9,77.0,0.36,21.0,1.52
1.0,0.0,0.0,0.0,683.0,27.8,87.0,0.87,3.0,1.87
0.0,1.0,0.0,0.0,425.0,20.4,76.0,0.31,3.0,2.05
0.0,0.0,0.0,1.0,505.0,19.1,65.0,0.05,11.0,1.32
0.0,1.0,0.0,0.0,709.0,23.1,85.0,0.29,0.0,1.91
0.0,1.0,0.0,0.0,697.0,24.6,82.0,0.34,16.0,2.21
0.0,1.0,0.0,0.0,879.0,26.2,83.0,0.34,14.0,2.04
1.0,0.0,0.0,0.0,537.0,22.5,96.0,0.78,19.0,1.47
0.0,0.0,1.0,0.0,260.0,26.5,71.0,0.28,6.0,1.77
1.0,0.0,0.0,0.0,651.0,22.8,96.0,0.74,2.0,2.37
1.0,0.0,0.0,0.0,586.0,25.7,85.0,0.7,9.0,1.43
0.0,0.0,0.0,1.0,693.0,17.8,79.0,0.15,10.0,3.03
0.0,0.0,1.0,0.0,370.0,27.6,62.0,0.14,14.0,1.24
0.0,0.0,1.0,0.0,295.0,27.7,64.0,0.57,6.0,3.01
1.0,0.0,0.0,0.0,650.0,22.4,87.0,0.83,23.0,2.49
1.0,0.0,0.0,0.0,550.0,29.7,86.0,0.86,19.0,2.27
0.0,1.0,0.0,0.0,919.0,25.7,72.0,0.28,8.0,2.37
0.0,0.0,0.0,1.0,551.0,14.6,78.0,0.02,0.0,1.34
1.0,0.0,0.0,0.0,318.0,28.9,96.0,0.94,8.0,1.88
1.0,0.0,0.0,0.0,782.0,24.0,97.0,0.54,2.0,2.5
0.0,0.0,1.0,0.0,856.0,31.0,64.0,0.25,17.0,2.44
0.0,1.0,0.0,0.0,421.0,25.1,83.0,0.27,1.0,0.84
